Edad;Genero;Comunidad;curso;centro_cod;horas_uso_pantallas_cod;mom_uso_pantallas;n_freq;Aplicaciones_frecuentes;n_aplic;uso_pant;num_activ;uso_apps;uso_pant_asig;n_asign_pantallas;herra_tec_tec_ayuda_aprend;decide_uso_tec;clases_mas_gustan_tec;facil_prof_joven;participacion_clase;usar_tec_aprendo_loquegusta;eleccion_aprend
13;1;10;6;2;4;25;1;262;7;270;8;3;269;3;4;2;4;0;3;4;2
13;1;10;6;2;2;7;3;306;8;287;5;3;106;2;3;1;4;2;3;2;4
13;1;10;6;2;4;25;1;723;7;57;4;4;248;3;3;4;4;4;4;2;4
13;1;10;6;2;3;25;1;336;5;337;1;3;315;13;3;3;4;4;3;3;4
13;1;10;6;2;2;25;1;413;7;259;4;3;565;2;0;0;1;3;2;4;4
13;1;10;6;2;3;25;1;723;7;57;4;4;304;12;4;4;4;2;3;4;3
13;1;10;6;2;2;12;1;617;4;42;3;3;564;2;4;2;4;3;2;4;1
13;1;10;6;2;3;7;3;219;13;214;5;4;158;6;4;2;4;2;2;2;3
13;1;10;6;2;1;6;2;858;5;86;3;3;157;6;4;4;4;4;4;4;4
13;1;10;6;2;3;25;1;366;8;211;6;4;151;4;4;4;4;2;3;3;3
13;1;8;6;11;2;25;1;852;2;338;1;4;88;3;3;0;4;3;2;4;4
14;1;8;6;11;4;25;1;852;2;33;2;4;262;7;4;4;4;4;2;4;4
15;1;8;6;11;3;10;2;900;1;30;3;2;243;2;4;0;2;1;3;4;4
13;1;8;6;11;1;25;1;790;7;281;6;4;270;2;4;2;4;2;4;3;4
13;1;8;6;11;2;25;1;868;3;39;3;3;103;1;2;0;4;1;2;1;4
13;1;8;6;11;2;25;1;868;3;33;2;3;247;4;4;3;4;4;3;2;4
13;1;8;6;11;2;25;1;840;5;39;3;3;101;2;2;1;4;4;2;3;4
14;1;8;6;11;1;25;1;870;4;39;3;4;577;4;4;2;2;2;1;1;4
13;1;8;6;11;4;7;3;601;7;246;7;3;268;3;2;0;2;2;3;3;3
13;1;8;6;11;1;25;1;852;2;321;4;4;269;3;4;2;4;3;2;2;3
15;1;8;6;11;3;1;1;833;1;34;3;4;270;2;3;0;3;4;1;3;2
13;1;8;6;11;3;6;2;868;3;87;3;4;209;1;3;1;3;2;1;3;3
13;1;8;6;11;1;6;2;921;2;344;1;2;106;2;3;0;2;2;2;1;4
13;1;8;6;11;3;25;1;852;2;338;1;3;105;1;2;0;4;1;2;1;1
15;1;8;6;11;2;1;1;850;5;211;6;3;105;1;2;4;2;4;3;1;4
13;1;8;6;11;2;10;2;793;5;161;4;3;517;6;2;0;4;3;3;2;4
14;1;8;6;11;2;4;4;852;2;338;1;3;568;0;1;2;2;2;2;1;3
14;1;8;6;11;4;6;2;922;3;17;2;4;568;0;0;0;0;4;2;4;4
14;1;8;6;11;3;25;1;868;3;33;2;4;105;1;3;1;4;1;2;4;3
13;1;8;6;11;4;16;5;870;4;301;6;4;517;6;3;0;4;3;2;3;4
13;1;8;6;11;4;25;1;793;5;318;3;4;176;5;4;4;4;2;2;4;4
15;1;8;6;11;2;25;1;625;6;29;3;4;196;5;1;4;4;4;4;2;4
14;1;8;6;11;4;4;4;868;3;11;2;4;101;2;2;2;4;4;2;4;4
13;1;8;6;11;4;6;2;359;7;279;4;4;582;2;2;0;4;4;1;3;4
13;1;8;6;11;1;6;2;782;5;36;4;4;582;2;3;2;4;3;1;2;3
13;1;8;6;11;3;6;2;842;6;73;5;4;258;3;2;0;1;1;2;3;1
14;1;8;6;11;4;25;1;850;5;39;3;3;568;0;4;0;4;4;2;4;4
14;1;8;6;11;3;25;1;910;3;207;5;3;107;4;3;3;3;4;2;2;3
13;1;8;6;11;4;7;3;870;4;21;4;2;240;3;2;1;3;3;3;3;2
13;1;6;6;10;3;4;4;868;3;33;2;4;347;8;1;2;4;2;2;2;2
13;1;6;6;10;3;25;1;920;2;82;2;4;537;8;4;0;4;4;4;4;4
13;1;6;6;10;3;7;3;799;3;308;5;4;536;3;3;2;3;2;2;3;4
13;1;6;6;10;2;6;2;701;3;82;2;3;270;2;2;3;4;0;2;4;2
13;1;6;6;10;2;1;1;919;1;317;2;3;103;1;4;1;4;3;3;4;4
13;1;6;6;10;3;26;2;859;5;124;4;3;577;4;2;3;4;4;2;3;2
13;1;6;6;10;3;25;1;817;5;30;3;2;59;3;4;2;4;0;4;4;4
13;1;8;6;3;2;25;1;852;2;33;2;3;270;2;4;4;4;2;4;4;4
14;1;8;6;3;1;1;1;870;4;33;2;4;193;3;3;4;4;4;4;2;4
13;1;8;6;3;3;7;3;787;4;35;4;3;271;2;4;3;4;2;3;3;3
13;1;8;6;3;1;25;1;868;3;341;2;3;585;2;3;0;4;3;4;2;4
13;1;8;6;3;3;6;2;872;3;6;4;3;540;2;2;0;4;0;2;3;3
13;1;8;6;3;2;1;1;732;4;135;3;3;73;2;2;0;4;2;1;4;4
13;1;8;6;3;4;7;3;870;4;322;5;3;585;2;4;1;4;3;1;2;4
13;1;8;6;3;2;7;3;868;3;33;2;4;585;2;2;4;4;1;3;3;2
13;1;8;6;3;4;7;3;873;4;282;5;3;585;2;4;1;4;2;3;3;4
13;1;8;6;3;2;7;3;870;4;73;5;3;585;2;3;2;4;1;3;4;3
14;1;8;6;3;1;1;1;870;4;33;2;4;155;4;4;4;4;4;4;2;4
13;1;13;6;5;1;12;1;871;5;89;5;4;157;6;4;3;4;3;3;3;4
13;1;13;6;5;2;26;2;872;3;91;4;4;565;2;3;1;4;4;3;2;2
13;1;13;6;5;2;23;3;282;9;308;5;4;564;2;2;1;2;4;2;3;4
13;1;13;6;5;2;11;3;260;6;45;2;3;582;2;4;3;4;2;4;3;2
13;1;13;6;5;2;25;1;895;3;166;3;2;572;3;4;3;4;4;0;3;4
13;1;13;6;5;3;6;2;285;8;234;9;4;315;13;4;1;4;4;3;4;4
13;1;13;6;5;3;6;2;316;5;211;6;4;304;12;4;4;4;4;3;4;4
13;1;13;6;5;3;26;2;323;4;216;4;3;158;6;3;1;3;3;2;3;2
13;1;13;6;5;3;26;2;279;9;280;5;3;151;4;4;2;1;4;2;3;3
13;1;13;6;5;3;4;4;868;3;33;2;4;84;4;2;1;3;3;2;2;2
13;1;13;6;5;3;25;1;292;5;317;2;3;443;8;4;3;4;3;3;4;3
13;1;13;6;5;3;25;1;257;6;329;2;4;396;9;4;3;4;3;4;4;3
13;1;13;6;5;3;12;1;253;7;318;3;4;395;10;4;3;2;2;2;3;3
13;1;13;6;5;3;25;1;817;5;30;3;2;87;2;4;0;3;4;4;0;4
13;1;8;6;3;3;6;2;614;6;186;8;3;352;12;2;0;1;4;1;2;3
13;1;8;6;3;3;6;2;857;4;123;5;4;549;2;4;2;4;4;2;0;4
13;1;8;6;3;4;12;1;464;10;124;4;4;575;1;3;1;4;2;3;2;4
13;1;8;6;3;4;4;4;868;3;39;3;3;433;9;2;0;3;3;2;3;4
13;1;8;6;3;3;2;2;209;9;30;3;4;528;5;2;0;4;2;3;2;4
13;1;8;6;3;4;4;4;852;2;305;4;4;519;7;2;1;3;0;2;2;4
13;1;8;6;3;3;26;2;870;4;164;4;3;512;6;3;2;2;3;3;3;4
13;1;8;6;3;4;11;3;258;6;168;3;3;516;7;2;0;4;2;2;1;3
13;1;8;6;3;1;3;3;283;7;318;3;3;527;6;3;4;4;4;4;2;4
13;1;8;6;3;2;7;3;874;5;214;5;1;576;2;2;3;2;3;1;3;4
13;1;5;6;7;3;6;2;614;6;186;8;3;352;12;3;1;4;1;3;4;3
13;1;5;6;7;3;6;2;857;4;123;5;4;549;2;0;1;4;2;4;2;4
13;1;5;6;7;4;12;1;464;10;124;4;4;575;1;4;4;4;4;4;4;4
13;1;5;6;7;4;4;4;868;3;39;3;3;433;9;4;1;0;4;4;0;0
13;1;5;6;7;3;2;2;209;9;30;3;4;528;5;4;1;4;4;2;4;4
13;1;5;6;7;4;4;4;852;2;305;4;4;519;7;4;2;2;2;2;2;2
13;1;5;6;7;3;26;2;870;4;164;4;3;512;6;3;3;4;4;4;3;4
13;1;5;6;7;4;11;3;258;6;168;3;3;516;7;3;1;4;4;3;3;3
13;1;5;6;7;1;3;3;283;7;318;3;3;527;6;2;4;2;3;2;2;4
13;1;5;6;7;2;7;3;874;5;214;5;1;576;2;1;2;4;2;2;2;2
13;1;5;6;7;1;25;1;630;4;13;3;4;381;10;4;2;2;2;2;4;2
14;1;5;6;7;4;4;4;621;6;338;1;4;576;2;3;4;4;2;2;4;2
14;1;5;6;7;2;25;1;864;5;39;3;4;575;1;4;0;4;2;4;2;2
13;1;5;6;7;2;1;1;912;4;272;7;2;445;10;2;2;2;3;4;1;4
13;1;5;6;7;4;4;4;637;6;269;7;3;581;2;3;1;3;2;3;3;3
13;1;5;6;7;3;25;1;910;3;41;2;3;254;6;3;3;4;1;3;2;3
13;1;5;6;7;1;1;1;795;4;288;6;2;194;6;3;1;2;0;3;3;4
14;1;5;6;7;4;7;3;624;5;74;4;4;160;7;3;3;4;4;3;2;3
13;1;5;6;7;4;6;2;853;3;325;4;2;523;8;3;1;3;4;3;2;4
13;1;5;6;7;3;26;2;622;4;87;3;4;101;2;3;0;4;4;4;3;4
13;1;5;6;7;2;6;2;778;6;214;5;4;585;2;1;3;4;4;3;2;2
14;1;5;6;7;3;25;1;870;4;319;4;1;423;8;3;2;4;2;2;3;4
14;1;4;6;9;1;1;1;870;4;33;2;4;568;0;4;1;0;4;4;0;0
13;1;4;6;9;4;1;1;868;3;33;2;4;497;7;4;1;4;4;3;3;4
13;1;4;6;9;1;25;1;854;3;126;3;4;572;3;3;0;2;2;0;2;4
13;1;4;6;9;2;25;1;868;3;33;2;3;452;4;4;1;3;4;3;4;4
13;1;4;6;9;2;25;1;921;2;91;4;3;186;3;3;0;4;2;3;4;4
15;1;4;6;9;3;18;3;800;4;127;4;3;283;7;2;2;2;2;3;2;3
14;1;4;6;9;3;26;2;862;4;209;4;4;267;3;3;1;4;4;4;3;4
15;1;4;6;9;3;5;2;852;2;39;3;4;100;1;4;0;3;2;2;4;4
14;1;4;6;9;4;19;4;864;5;250;7;4;271;2;3;3;2;3;4;3;4
13;1;4;6;9;1;25;1;622;4;33;2;4;179;3;2;2;2;0;3;2;3
13;1;4;6;9;3;6;2;157;7;91;4;4;540;2;3;1;4;2;1;3;4
13;1;4;6;9;4;7;3;862;4;338;1;4;498;6;1;1;3;4;1;1;2
13;1;4;6;9;1;12;1;833;1;321;4;2;499;5;2;2;2;2;3;2;2
13;1;4;6;9;2;25;1;907;5;288;6;2;266;4;3;3;0;2;4;2;4
13;1;8;6;3;1;25;1;630;4;13;3;4;381;10;4;2;4;4;4;4;4
14;1;8;6;3;4;4;4;621;6;338;1;4;576;2;3;4;4;2;4;4;4
14;1;8;6;13;1;6;2;251;7;272;7;3;35;4;4;1;4;3;1;4;4
13;1;8;6;12;2;25;1;852;2;33;2;3;21;2;4;2;4;3;2;4;1
14;1;8;6;12;1;1;1;870;4;33;2;4;575;1;4;2;4;2;2;2;3
13;1;8;6;12;3;7;3;787;4;35;4;3;105;1;4;2;4;4;4;4;4
13;1;8;6;12;2;1;1;732;4;135;3;3;220;4;3;2;4;2;3;1;2
13;1;8;6;12;4;7;3;870;4;322;5;3;575;1;2;0;3;4;1;0;2
13;1;8;6;12;2;7;3;868;3;33;2;4;14;4;3;2;4;2;4;3;4
13;1;8;6;12;1;25;1;868;3;341;2;3;575;1;4;4;4;4;4;4;4
13;1;8;6;12;3;6;2;872;3;6;4;3;575;1;4;4;4;2;3;3;3
13;1;8;6;12;4;7;3;873;4;282;5;3;1;1;3;3;4;4;2;4;4
13;1;8;6;12;2;7;3;870;4;73;5;3;1;1;4;4;4;4;4;4;4
14;2;10;6;2;3;25;1;413;7;259;4;3;105;1;4;1;3;4;4;4;4
14;2;10;6;2;1;6;2;704;3;93;3;4;203;0;3;1;4;2;2;4;4
14;2;10;6;2;3;25;1;366;8;211;6;3;196;5;3;4;4;4;4;3;3
14;2;10;6;2;1;6;2;704;3;93;3;4;12;2;4;4;4;2;3;4;3
13;2;8;6;11;2;25;1;691;4;84;4;4;56;3;3;4;4;0;3;2;4
13;2;8;6;11;2;25;1;702;4;217;5;4;568;0;2;0;4;2;3;3;4
14;2;8;6;11;1;25;1;618;3;43;1;4;95;1;0;0;4;2;2;4;4
13;2;8;6;11;2;25;1;574;8;211;6;4;457;6;4;0;4;2;2;4;4
14;2;8;6;11;3;25;1;844;4;206;4;4;580;3;3;2;4;2;3;4;3
13;2;8;6;11;4;26;2;354;8;211;6;4;457;6;4;0;3;2;2;4;4
13;2;8;6;11;4;1;1;423;5;214;5;4;193;3;4;0;4;4;0;4;4
13;2;8;6;11;1;25;1;512;1;206;4;3;264;2;2;0;2;0;1;3;2
13;2;8;6;11;1;8;1;693;5;205;3;3;209;1;3;2;4;2;2;3;3
13;2;8;6;11;2;26;2;672;5;89;5;3;579;3;3;0;4;2;2;3;3
13;2;8;6;11;4;26;2;711;7;194;7;3;518;0;3;1;3;2;1;3;3
13;2;8;6;11;4;1;1;903;1;28;1;4;265;3;2;2;2;3;2;3;4
13;2;8;6;11;2;7;3;486;8;214;5;4;457;6;3;2;0;2;2;3;4
13;2;8;6;11;4;16;5;525;7;47;1;4;568;0;0;4;4;4;4;0;4
13;2;8;6;11;2;20;3;538;10;133;4;4;103;1;2;0;3;3;2;3;4
13;2;8;6;11;4;8;1;521;8;88;4;4;105;1;2;1;4;1;3;3;0
14;2;8;6;11;4;8;1;731;3;82;2;4;273;3;4;2;4;2;2;2;2
13;2;8;6;11;3;7;3;681;7;259;4;4;105;1;3;0;4;2;2;3;3
14;2;8;6;11;4;25;1;509;6;233;8;4;105;1;3;0;4;2;4;3;3
13;2;8;6;11;3;8;1;670;6;294;3;4;568;0;0;0;3;3;3;3;3
13;2;8;6;11;3;26;2;697;2;170;2;3;568;0;2;0;2;2;2;2;2
14;2;8;6;11;2;25;1;379;10;43;1;4;264;2;4;0;4;4;0;4;0
14;2;8;6;11;2;25;1;721;3;47;1;4;487;5;4;0;4;4;4;2;4
14;2;8;6;11;3;5;2;517;9;211;6;4;398;9;3;0;4;3;2;4;4
13;2;8;6;11;3;25;1;880;3;82;2;4;568;0;3;3;3;3;2;2;0
13;2;8;6;11;3;25;1;859;5;89;5;4;568;0;3;3;4;4;2;3;2
13;2;8;6;11;4;8;1;659;7;47;1;3;568;0;3;2;3;2;2;3;4
13;2;8;6;11;1;25;1;218;7;84;4;4;244;3;3;2;3;1;3;3;4
16;2;8;6;11;2;1;1;639;3;209;4;4;420;4;4;4;4;3;2;2;2
14;2;8;6;11;3;1;1;498;7;211;6;4;348;9;2;0;4;4;3;3;3
13;2;8;6;11;2;7;3;642;1;167;2;3;584;3;1;0;4;4;3;2;4
13;2;8;6;11;2;6;2;906;4;30;3;3;264;2;1;0;1;3;2;4;3
14;2;8;6;11;2;1;1;868;3;333;3;3;256;2;3;0;3;2;3;4;3
15;2;8;6;11;4;25;1;579;8;91;4;3;230;5;1;1;3;1;2;2;4
14;2;8;6;11;4;7;3;678;2;160;3;4;568;0;2;4;4;0;2;4;4
14;2;8;6;11;4;7;3;654;8;39;3;3;455;3;2;2;4;4;2;3;3
15;2;8;6;11;3;1;1;720;5;28;1;3;568;0;1;1;4;1;1;3;2
15;2;8;6;11;3;1;1;422;6;195;7;4;72;4;2;4;4;4;4;4;4
13;2;8;6;11;1;25;1;641;3;170;2;4;582;2;4;3;3;3;2;4;4
13;2;8;6;11;4;1;1;922;3;190;6;4;447;10;4;2;4;0;3;2;2
13;2;8;6;11;3;22;2;226;9;217;5;4;385;12;3;3;3;0;3;3;2
14;2;8;6;11;1;25;1;234;4;252;4;2;516;7;4;0;4;2;3;2;4
13;2;8;6;11;4;7;3;361;8;261;3;4;591;4;3;4;4;1;2;4;4
13;2;8;6;11;3;6;2;365;11;207;5;4;590;5;3;2;4;2;0;3;4
13;2;8;6;11;1;25;1;634;4;138;1;3;381;10;1;3;4;2;3;4;4
13;2;8;6;11;1;2;2;916;2;154;3;2;85;0;4;2;4;2;4;4;3
13;2;8;6;11;2;8;1;15;8;206;4;4;506;5;4;0;4;4;4;4;4
13;2;8;6;11;2;25;1;872;3;337;1;4;549;2;4;4;4;1;0;4;4
13;2;8;6;11;4;1;1;641;3;216;4;3;527;6;4;1;4;3;1;4;4
13;2;8;6;11;2;25;1;382;4;209;4;2;105;1;3;0;4;3;2;2;4
14;2;8;6;11;3;4;4;547;5;258;6;4;573;2;4;4;4;4;4;4;4
13;2;8;6;11;1;24;1;535;7;337;1;4;247;4;3;2;4;2;3;2;2
14;2;8;6;11;2;28;0;476;9;89;5;2;101;2;4;3;3;1;4;2;1
13;2;8;6;11;1;25;1;427;3;58;3;3;577;4;3;2;3;2;3;2;0
14;2;8;6;11;4;1;1;868;3;28;1;3;268;3;4;3;4;3;4;3;2
14;2;8;6;11;1;25;1;242;5;41;2;4;269;3;4;2;4;4;4;4;3
13;2;8;6;11;3;4;4;607;9;40;4;4;270;2;4;3;3;1;3;4;2
14;2;8;6;11;1;1;1;339;7;290;2;4;209;1;3;3;4;4;4;4;4
15;2;6;6;10;3;1;1;363;7;165;5;4;209;1;4;2;4;0;4;3;4
14;2;6;6;10;2;12;1;484;8;6;4;4;72;4;4;4;4;3;2;4;4
13;2;6;6;10;3;19;4;472;13;89;5;4;568;0;3;2;4;2;1;2;2
13;2;6;6;10;4;10;2;312;8;162;5;4;249;3;3;2;4;2;3;2;2
13;2;6;6;10;4;25;1;628;4;88;4;4;105;1;4;3;3;1;4;2;1
15;2;6;6;10;4;7;3;6;15;172;7;4;550;3;3;2;3;2;3;2;0
14;2;6;6;10;2;2;2;775;5;3;4;4;212;4;4;3;4;3;4;3;2
13;2;6;6;10;3;8;1;817;5;258;6;4;568;0;4;2;4;4;4;4;3
13;2;6;6;10;2;26;2;923;1;344;1;3;208;4;4;3;3;1;3;4;2
13;2;6;6;10;2;3;3;17;10;207;5;2;69;4;3;3;4;4;4;4;4
13;2;6;6;10;2;26;2;879;3;266;7;4;227;11;3;2;3;4;4;4;0
14;2;13;6;5;1;25;1;561;6;133;4;4;568;0;2;4;3;3;2;2;0
13;2;13;6;5;1;12;1;675;6;66;3;4;451;3;3;3;4;3;2;3;4
14;2;13;6;5;1;8;1;280;7;337;1;2;501;9;4;0;4;4;4;4;4
14;2;13;6;5;1;25;1;604;3;338;1;4;466;0;4;0;4;4;2;4;4
14;2;13;6;5;1;1;1;494;4;242;6;3;562;3;4;2;4;3;3;3;2
13;2;13;6;5;1;1;1;568;8;36;4;4;12;2;3;2;4;2;2;2;2
14;2;13;6;5;1;1;1;343;3;87;3;3;99;3;4;3;4;3;2;3;3
14;2;13;6;5;2;12;1;484;8;6;4;4;184;4;4;4;4;4;3;2;3
14;2;13;6;5;2;2;2;775;5;3;4;4;575;1;4;0;4;3;4;4;4
13;2;13;6;5;2;26;2;923;1;344;1;3;569;1;2;2;3;2;1;1;3
13;2;13;6;5;2;3;3;17;10;207;5;2;55;4;3;3;3;3;4;2;4
13;2;13;6;5;2;26;2;879;3;266;7;4;159;6;3;1;4;4;4;2;4
13;2;13;6;5;2;1;1;631;3;220;4;3;91;5;2;3;2;2;3;2;4
14;2;13;6;5;2;25;1;820;4;43;1;3;569;1;3;3;2;2;3;1;2
13;2;13;6;5;2;25;1;673;7;79;4;3;437;6;3;3;4;2;2;3;4
13;2;13;6;5;2;1;1;872;3;30;3;4;449;3;2;0;4;2;3;0;4
13;2;13;6;5;2;8;1;695;4;91;4;3;54;2;3;3;2;3;3;4;4
13;2;13;6;5;2;25;1;326;7;318;3;4;51;6;4;0;4;2;4;2;4
15;2;13;6;5;3;1;1;363;7;165;5;4;568;0;2;2;1;2;1;2;0
13;2;13;6;5;3;19;4;472;13;89;5;4;154;6;4;1;2;4;3;1;4
13;2;13;6;5;3;8;1;817;5;258;6;4;404;5;4;0;4;2;2;4;4
13;2;13;6;5;3;25;1;569;7;211;6;3;493;7;3;2;3;3;3;4;4
13;2;13;6;5;3;25;1;852;2;187;9;4;102;3;2;1;2;3;1;2;4
14;2;13;6;5;3;8;1;214;13;172;7;4;414;10;4;3;4;3;3;3;4
13;2;13;6;5;3;26;2;572;8;89;5;4;441;9;4;3;4;0;2;4;0
13;2;13;6;5;4;10;2;312;8;162;5;4;395;10;3;3;4;4;2;3;4
13;2;13;6;5;4;25;1;628;4;88;4;4;86;0;4;1;4;2;0;3;4
15;2;13;6;5;4;7;3;6;15;172;7;4;107;4;3;2;4;4;2;3;4
13;2;13;6;5;4;11;3;578;6;84;4;2;402;4;4;3;3;1;2;4;2
13;2;13;6;5;4;13;1;216;16;247;8;3;335;10;1;2;3;1;4;3;4
13;2;13;6;5;4;7;3;870;4;73;5;4;101;2;2;1;3;4;2;2;4
13;2;13;6;5;4;7;3;598;9;343;3;4;88;3;3;2;3;4;3;3;3
13;2;5;6;7;3;25;1;644;11;211;6;4;582;2;4;2;3;2;3;3;3
14;2;5;6;7;4;1;1;904;2;337;1;4;559;1;2;0;4;4;2;3;4
14;2;5;6;7;4;16;5;869;4;224;8;4;190;5;2;3;3;3;1;2;3
14;2;5;6;7;4;5;2;682;6;214;5;3;458;5;4;1;4;0;0;2;4
13;2;5;6;7;3;19;4;710;8;260;5;4;525;8;2;1;3;2;3;3;4
13;2;5;6;7;2;4;4;517;9;211;6;3;446;9;3;0;4;2;3;3;4
13;2;5;6;7;4;1;1;496;7;175;7;4;399;10;4;4;3;2;2;4;4
13;2;5;6;7;4;1;1;612;9;214;5;4;568;0;4;4;4;0;0;4;4
13;2;4;6;9;3;25;1;689;6;87;3;4;192;4;4;1;4;2;2;3;3
14;2;4;6;9;3;25;1;540;9;91;4;4;275;2;3;3;4;4;3;4;3
13;2;4;6;9;2;6;2;516;8;205;3;3;218;6;3;2;3;4;1;2;4
13;2;4;6;9;2;1;1;688;5;132;3;3;452;4;4;2;4;2;2;3;2
14;2;4;6;9;2;1;1;680;6;255;3;3;451;3;3;2;3;0;2;3;1
13;2;4;6;9;2;25;1;691;4;87;3;3;485;8;3;3;3;3;2;2;3
14;2;4;6;9;2;6;2;367;5;342;2;4;568;0;4;0;4;4;3;4;4
13;2;4;6;9;2;25;1;664;4;88;4;3;505;6;3;3;4;3;3;4;4
13;2;4;6;9;1;25;1;549;7;93;3;3;550;3;3;1;4;3;3;2;2
13;2;4;6;9;1;13;1;594;6;214;5;4;498;6;3;1;3;3;3;0;3
14;2;4;6;9;2;6;2;882;2;47;1;4;543;3;2;3;4;2;2;3;4
13;2;4;6;9;1;23;3;667;7;91;4;4;568;0;2;0;4;2;1;4;3
13;2;4;6;9;1;6;2;868;3;294;3;3;171;3;4;0;4;3;3;3;4
13;2;4;6;9;4;12;1;541;8;39;3;4;568;0;3;4;4;4;2;4;4
13;2;4;6;9;2;25;1;549;7;84;4;4;460;5;4;4;4;2;4;3;4
13;2;4;6;9;2;25;1;669;6;214;5;3;524;8;2;3;3;3;4;2;4
13;2;4;6;9;1;22;2;511;3;207;5;4;101;2;4;2;4;4;2;4;4
13;2;4;6;9;2;25;1;539;11;134;5;4;508;4;4;4;3;3;4;3;2
13;2;4;6;9;3;12;1;518;9;258;6;4;424;8;4;4;4;4;2;4;4
13;2;4;6;9;2;26;2;425;7;93;3;4;569;1;4;4;4;2;4;4;4
14;2;4;6;9;3;25;1;544;10;211;6;4;524;8;3;2;4;3;3;3;4
13;2;4;6;9;4;21;4;446;9;227;10;4;209;1;3;4;3;4;3;4;4
13;2;4;6;9;2;25;1;380;6;84;4;4;569;1;3;3;3;2;1;3;3
13;2;4;6;9;2;25;1;900;1;47;1;3;103;1;2;4;4;3;2;3;4
13;2;8;6;3;3;25;1;700;5;87;3;3;585;2;4;2;4;4;4;3;4
13;2;8;6;3;2;6;2;524;8;83;3;4;557;4;3;2;4;4;4;1;3
13;2;8;6;3;3;7;3;74;16;82;2;3;80;1;0;3;4;3;4;3;4
13;2;8;6;3;1;25;1;480;9;296;2;3;559;1;4;0;4;2;4;4;4
13;2;8;6;3;1;25;1;249;5;207;5;4;559;1;4;2;4;2;2;4;4
13;2;8;6;3;1;28;0;565;3;136;4;4;587;0;2;1;4;0;4;1;4
13;2;8;6;3;3;25;1;833;1;226;9;4;535;10;4;3;3;3;2;4;4
13;2;8;6;3;1;25;1;642;1;47;1;3;585;2;4;2;4;0;3;2;2
13;2;8;6;3;2;6;2;463;10;241;5;3;522;5;3;3;3;0;3;3;2
13;2;8;6;3;2;1;1;390;11;211;6;4;78;4;3;4;4;1;2;4;4
13;2;8;6;3;4;26;2;552;6;87;3;3;253;0;3;2;4;2;0;3;4
13;2;8;6;3;3;7;3;571;8;211;6;3;585;2;1;3;4;2;3;4;4
13;2;8;6;3;1;25;1;641;3;170;2;4;582;2;2;2;3;1;2;2;2
13;2;8;6;3;4;1;1;922;3;190;6;4;447;10;3;2;2;4;4;4;4
13;2;8;6;3;3;22;2;226;9;217;5;4;385;12;4;2;2;1;0;2;4
14;2;8;6;3;1;25;1;234;4;252;4;2;516;7;3;2;4;2;3;3;0
13;2;8;6;3;4;7;3;361;8;261;3;4;591;4;4;1;4;4;3;4;4
13;2;8;6;3;3;6;2;365;11;207;5;4;590;5;4;4;4;4;2;4;4
13;2;8;6;3;1;25;1;634;4;138;1;3;381;10;3;2;3;2;2;2;1
13;2;8;6;3;1;2;2;916;2;154;3;2;85;0;2;4;3;2;2;2;4
13;2;8;6;3;2;8;1;15;8;206;4;4;506;5;3;1;4;2;2;4;3
13;2;8;6;3;2;25;1;872;3;337;1;4;549;2;3;2;2;4;3;3;2
13;2;8;6;3;4;1;1;641;3;216;4;3;527;6;1;3;3;4;1;2;4
13;2;8;6;3;2;25;1;382;4;209;4;2;105;1;1;1;1;1;1;1;1
14;2;8;6;3;3;4;4;547;5;258;6;4;246;5;2;0;4;3;4;3;4
13;2;8;6;3;1;24;1;535;7;337;1;4;568;0;2;0;4;4;2;2;4
14;2;8;6;3;2;28;0;476;9;89;5;2;514;5;2;2;3;1;3;3;3
13;2;8;6;3;1;25;1;427;3;58;3;3;31;6;3;3;4;2;2;3;3
14;2;8;6;3;4;1;1;868;3;28;1;3;463;10;3;2;2;3;1;1;3
14;2;8;6;3;1;25;1;242;5;41;2;4;65;5;3;1;3;4;3;3;4
13;2;8;6;3;3;4;4;607;9;40;4;4;568;0;3;1;4;3;2;2;3
14;2;8;6;3;1;1;1;339;7;290;2;4;82;2;2;2;4;4;2;1;4
13;2;8;6;12;3;25;1;700;5;87;3;3;140;4;2;0;4;2;2;3;2
13;2;8;6;12;2;6;2;524;8;83;3;4;554;5;3;4;0;4;2;4;3
13;2;8;6;12;3;7;3;74;16;82;2;3;468;0;4;3;4;4;4;4;4
13;2;8;6;12;1;28;0;565;3;136;4;4;568;0;4;0;3;3;4;4;4
13;2;8;6;12;3;25;1;833;1;226;9;4;347;8;4;0;4;3;4;4;4
13;2;8;6;12;1;25;1;642;1;47;1;3;88;3;4;0;4;4;0;4;0
13;2;8;6;12;2;25;1;327;6;310;6;4;270;2;4;4;4;0;0;4;4
13;2;8;6;12;4;4;4;865;6;246;7;3;103;1;4;2;4;4;4;4;4
13;2;8;6;12;3;25;1;262;7;270;8;3;247;4;4;2;4;2;4;4;4
13;2;8;6;12;1;25;1;480;9;296;2;3;582;2;4;2;4;3;1;4;3
13;2;8;6;12;1;25;1;249;5;207;5;4;573;2;4;0;4;4;4;4;4
13;2;8;6;12;2;6;2;463;10;241;5;3;262;7;2;0;4;0;4;4;4
13;3;8;6;11;1;6;2;868;3;82;2;4;568;0;0;0;4;0;2;0;4
13;3;8;6;11;2;6;2;906;4;294;3;3;578;3;2;4;3;1;0;2;4
